GeneID1	GeneID2	PCC_healthy	feature_type	PCC_healthy_abs
AGER	CD274	0.114230061283704	protein-protein	0.114230061283704
IRF9	DDX58	0.636886083547484	protein-protein	0.636886083547484
AKT1	ANGPT1	0.457296661875407	protein-protein	0.457296661875407
IRF9	CD274	0.268541834588814	protein-protein	0.268541834588814
IRF9	DDX58	0.636886083547484	protein-protein	0.636886083547484
APEX1	PRKAB1	0.348916677142117	protein-protein	0.348916677142117
LEP	NECTIN1	0.171226036348481	protein-protein	0.171226036348481
IRF9	CD2AP	0.464949868651142	protein-protein	0.464949868651142
AKT1	APEX1	0.478443513006039	protein-protein	0.478443513006039
AKT1	ANGPT1	0.457296661875407	protein-protein	0.457296661875407
AKT1	APEX1	0.478443513006039	protein-protein	0.478443513006039
IRF9	DDX58	0.636886083547484	protein-protein	0.636886083547484
CD244	CD40LG	0.575397171280782	protein-protein	0.575397171280782
APEX1	PARP1	0.463212562147617	protein-protein	0.463212562147617
IRF9	AKT1	0.630052883488264	protein-protein	0.630052883488264
AKT1	PRKAB1	0.676349641612835	protein-protein	0.676349641612835
ANGPT1	CSF1	0.151197771591138	protein-protein	0.151197771591138
APEX1	AGER	-0.173093495245066	protein-protein	0.173093495245066
ANGPT1	CD274	0.209539225906593	protein-protein	0.209539225906593
AGER	CD274	0.114230061283704	protein-protein	0.114230061283704
AGER	ANGPT1	0.482797273294384	protein-protein	0.482797273294384
PRKAB1	CD2AP	0.501925591556676	protein-protein	0.501925591556676
APEX1	PARP1	0.463212562147617	protein-protein	0.463212562147617
IRF9	CD40LG	0.495303603028405	protein-protein	0.495303603028405
APEX1	PARP1	0.463212562147617	protein-protein	0.463212562147617
CD2AP	ANGPT1	0.415015154410056	protein-protein	0.415015154410056
PRKAB1	NECTIN1	0.342894879441542	protein-protein	0.342894879441542
JUN	CD2AP	-0.10007703485523	protein-protein	0.10007703485523
JUN	HMOX1	-0.155310256023132	protein-protein	0.155310256023132
APP	ANGPT1	-0.327191888146678	protein-protein	0.327191888146678
APP	CD2AP	-0.162266291114511	protein-protein	0.162266291114511
CD244	APP	-0.166617858319246	protein-protein	0.166617858319246
JUN	CD40LG	-0.166179974648298	protein-protein	0.166179974648298
AKT1	CD40LG	0.599846479823563	protein-protein	0.599846479823563
APP	AGER	0.154866591200187	protein-protein	0.154866591200187
APP	PRKAB1	-0.128425808123003	protein-protein	0.128425808123003
APP	APEX1	-0.206236893398759	protein-protein	0.206236893398759
APP	AKT1	-0.368818992243361	protein-protein	0.368818992243361
APP	AGER	0.154866591200187	protein-protein	0.154866591200187
APP	AGER	0.154866591200187	protein-protein	0.154866591200187
PARP1	PRKAB1	0.307672009199138	protein-protein	0.307672009199138
AKT1	CD2AP	0.548559120775017	protein-protein	0.548559120775017
APP	AGER	0.154866591200187	protein-protein	0.154866591200187
APP	PRKAB1	-0.128425808123003	protein-protein	0.128425808123003
APP	APEX1	-0.206236893398759	protein-protein	0.206236893398759
APP	AKT1	-0.368818992243361	protein-protein	0.368818992243361
AKT1	CD2AP	0.548559120775017	protein-protein	0.548559120775017
AKT1	HMOX1	0.158444513908611	protein-protein	0.158444513908611
APP	AGER	0.154866591200187	protein-protein	0.154866591200187
NECTIN1	CD274	0.393061480112611	protein-protein	0.393061480112611
LEP	CSF1	0.480026651582125	protein-protein	0.480026651582125
AGER	CD274	0.114230061283704	protein-protein	0.114230061283704
AGER	NECTIN1	0.255373885568134	protein-protein	0.255373885568134
THBD	CCL8	0.272673651926328	protein-protein	0.272673651926328
S100A12	CCL20	0.15480276321011	protein-protein	0.15480276321011
CXCL10	CXCL9	0.643169473127199	protein-protein	0.643169473127199
IRF9	TRIM21	0.718846574135442	protein-protein	0.718846574135442
IRF9	CXCL10	0.224346781062918	protein-protein	0.224346781062918
CXCL11	CXCL9	0.333397206669332	protein-protein	0.333397206669332
CXCL11	CXCL10	0.426339775229681	protein-protein	0.426339775229681
CCL2	THBD	0.216721970136853	protein-protein	0.216721970136853
CXCL1	CCL8	0.341347663557049	protein-protein	0.341347663557049
CXCL10	CCL4	0.238013909283952	protein-protein	0.238013909283952
CXCL10	CXCL9	0.643169473127199	protein-protein	0.643169473127199
IRF9	TRIM21	0.718846574135442	protein-protein	0.718846574135442
CCL2	CCL8	0.33207507508113	protein-protein	0.33207507508113
CCL2	CXCL1	0.128805051890734	protein-protein	0.128805051890734
TRIM21	CCL8	0.469017096122212	protein-protein	0.469017096122212
CCL11	CCL4	0.244009363443204	protein-protein	0.244009363443204
CXCL9	CCL8	0.189943588259656	protein-protein	0.189943588259656
CXCL9	CCL4	0.158936168636304	protein-protein	0.158936168636304
CXCL1	CCL20	0.142961886933023	protein-protein	0.142961886933023
IRF9	TRIM21	0.718846574135442	protein-protein	0.718846574135442
CXCL11	CCL8	0.437468661390305	protein-protein	0.437468661390305
CXCL11	CXCL9	0.333397206669332	protein-protein	0.333397206669332
CXCL11	CXCL10	0.426339775229681	protein-protein	0.426339775229681
CCL2	CCL8	0.33207507508113	protein-protein	0.33207507508113
CCL11	TRIM21	0.175446641895187	protein-protein	0.175446641895187
CXCL9	CCL4	0.158936168636304	protein-protein	0.158936168636304
CCL2	TRIM21	0.164065734459742	protein-protein	0.164065734459742
CCL2	THBD	0.216721970136853	protein-protein	0.216721970136853
CCL2	CCL11	0.34754484436914	protein-protein	0.34754484436914
CXCL1	CCL4	0.201079843081139	protein-protein	0.201079843081139
CCL2	CCL11	0.34754484436914	protein-protein	0.34754484436914
CCL2	CCL7	0.434324901018858	protein-protein	0.434324901018858
CCL20	ADM	0.107500900307472	protein-protein	0.107500900307472
CCL7	CCL8	0.27427410201561	protein-protein	0.27427410201561
CXCL10	CCL8	0.374876629027421	protein-protein	0.374876629027421
CXCL10	CXCL9	0.643169473127199	protein-protein	0.643169473127199
IRF9	TRIM21	0.718846574135442	protein-protein	0.718846574135442
CXCL11	TRIM21	0.412417673065849	protein-protein	0.412417673065849
CXCL11	CXCL10	0.426339775229681	protein-protein	0.426339775229681
CCL2	CCL8	0.33207507508113	protein-protein	0.33207507508113
CCL2	THBD	0.216721970136853	protein-protein	0.216721970136853
CCL2	CCL11	0.34754484436914	protein-protein	0.34754484436914
THBD	ADM	0.721495795035236	protein-protein	0.721495795035236
CCL11	THBD	0.203997356148882	protein-protein	0.203997356148882
CCL7	THBD	0.156217198102744	protein-protein	0.156217198102744
CXCL9	CCL4	0.158936168636304	protein-protein	0.158936168636304
CXCL10	CXCL9	0.643169473127199	protein-protein	0.643169473127199
CCL2	ADM	0.355533595590254	protein-protein	0.355533595590254
CCL2	THBD	0.216721970136853	protein-protein	0.216721970136853
CCL2	S100A12	0.171156702858347	protein-protein	0.171156702858347
CCL2	CCL4	0.420592837465763	protein-protein	0.420592837465763
CCL2	CCL11	0.34754484436914	protein-protein	0.34754484436914
CCL2	CCL7	0.434324901018858	protein-protein	0.434324901018858
CCL2	CXCL1	0.128805051890734	protein-protein	0.128805051890734
TGFB1	TRIM21	0.484596314692552	protein-protein	0.484596314692552
CCL7	CCL8	0.27427410201561	protein-protein	0.27427410201561
CXCL1	CCL20	0.142961886933023	protein-protein	0.142961886933023
MAX	TRIM21	0.731631464923564	protein-protein	0.731631464923564
CXCL10	CCL8	0.374876629027421	protein-protein	0.374876629027421
CXCL10	CCL7	0.289127490405887	protein-protein	0.289127490405887
CXCL10	CXCL9	0.643169473127199	protein-protein	0.643169473127199
IRF9	CXCL10	0.224346781062918	protein-protein	0.224346781062918
CXCL11	CCL8	0.437468661390305	protein-protein	0.437468661390305
CXCL11	CXCL9	0.333397206669332	protein-protein	0.333397206669332
CXCL11	CXCL10	0.426339775229681	protein-protein	0.426339775229681
CXCL11	IRF9	0.45987639445109	protein-protein	0.45987639445109
CCL2	CCL8	0.33207507508113	protein-protein	0.33207507508113
CCL2	CCL4	0.420592837465763	protein-protein	0.420592837465763
CCL4	S100A12	0.115061147556217	protein-protein	0.115061147556217
CXCL10	S100A12	0.106280363864829	protein-protein	0.106280363864829
CXCL10	CCL4	0.238013909283952	protein-protein	0.238013909283952
CXCL10	CXCL9	0.643169473127199	protein-protein	0.643169473127199
CXCL11	CXCL9	0.333397206669332	protein-protein	0.333397206669332
CXCL11	CXCL10	0.426339775229681	protein-protein	0.426339775229681
CCL20	CCL8	0.244539647061565	protein-protein	0.244539647061565
CCL4	CCL8	0.338880482483772	protein-protein	0.338880482483772
CCL11	CCL8	0.257578020837905	protein-protein	0.257578020837905
CCL7	CCL8	0.27427410201561	protein-protein	0.27427410201561
CCL7	CCL20	0.322552398890469	protein-protein	0.322552398890469
CXCL10	CCL8	0.374876629027421	protein-protein	0.374876629027421
CXCL10	CXCL9	0.643169473127199	protein-protein	0.643169473127199
CXCL11	CCL7	0.332264438396617	protein-protein	0.332264438396617
CXCL11	CXCL9	0.333397206669332	protein-protein	0.333397206669332
CXCL11	CXCL10	0.426339775229681	protein-protein	0.426339775229681
CCL2	CCL8	0.33207507508113	protein-protein	0.33207507508113
CCL2	CCL4	0.420592837465763	protein-protein	0.420592837465763
CCL2	CCL11	0.34754484436914	protein-protein	0.34754484436914
CCL2	CCL7	0.434324901018858	protein-protein	0.434324901018858
CCL2	CXCL1	0.128805051890734	protein-protein	0.128805051890734
CXCL10	CXCL9	0.643169473127199	protein-protein	0.643169473127199
IRF9	TRIM21	0.718846574135442	protein-protein	0.718846574135442
CXCL1	CCL4	0.201079843081139	protein-protein	0.201079843081139
CXCL10	CXCL9	0.643169473127199	protein-protein	0.643169473127199
IRF9	CCL4	0.164955402955647	protein-protein	0.164955402955647
IRF9	CXCL10	0.224346781062918	protein-protein	0.224346781062918
CXCL11	CXCL9	0.333397206669332	protein-protein	0.333397206669332
CXCL11	CXCL10	0.426339775229681	protein-protein	0.426339775229681
CXCL11	IRF9	0.45987639445109	protein-protein	0.45987639445109
CCL2	CCL8	0.33207507508113	protein-protein	0.33207507508113
CCL2	ADM	0.355533595590254	protein-protein	0.355533595590254
CCL2	THBD	0.216721970136853	protein-protein	0.216721970136853
CXCL1	CCL8	0.341347663557049	protein-protein	0.341347663557049
CXCL1	CCL7	0.208067835401176	protein-protein	0.208067835401176
CXCL11	CXCL10	0.426339775229681	protein-protein	0.426339775229681
CCL2	CCL8	0.33207507508113	protein-protein	0.33207507508113
CCL2	CCL11	0.34754484436914	protein-protein	0.34754484436914
CCL2	CCL7	0.434324901018858	protein-protein	0.434324901018858
CCL2	CXCL1	0.128805051890734	protein-protein	0.128805051890734
CCL4	CCL8	0.338880482483772	protein-protein	0.338880482483772
CXCL9	PGF	0.154107269557854	protein-protein	0.154107269557854
CCL2	CCL4	0.420592837465763	protein-protein	0.420592837465763
CXCL9	CCL11	0.356998801810687	protein-protein	0.356998801810687
CCL2	CCL4	0.420592837465763	protein-protein	0.420592837465763
CCL2	CCL11	0.34754484436914	protein-protein	0.34754484436914
CCL2	CCL7	0.434324901018858	protein-protein	0.434324901018858
CCL2	CXCL1	0.128805051890734	protein-protein	0.128805051890734
CXCL10	CXCL9	0.643169473127199	protein-protein	0.643169473127199
CXCL11	CXCL9	0.333397206669332	protein-protein	0.333397206669332
CXCL11	CXCL10	0.426339775229681	protein-protein	0.426339775229681
CCL2	IRF9	0.165444744887286	protein-protein	0.165444744887286
TGFB1	TRIM21	0.484596314692552	protein-protein	0.484596314692552
CCL4	TGFB1	0.402929847110567	protein-protein	0.402929847110567
CCL7	S100A12	0.201564795703642	protein-protein	0.201564795703642
CCL7	CCL4	0.266716911720514	protein-protein	0.266716911720514
IRF9	CXCL9	0.198585578526546	protein-protein	0.198585578526546
CCL2	CCL20	0.188507618326283	protein-protein	0.188507618326283
CCL2	CXCL1	0.128805051890734	protein-protein	0.128805051890734
CXCL1	THBD	0.175949314985518	protein-protein	0.175949314985518
MAX	ATP6AP2	0.195611524950613	protein-protein	0.195611524950613
CXCL10	ATP6AP2	0.276114899607311	protein-protein	0.276114899607311
CXCL10	CCL11	0.222299499506258	protein-protein	0.222299499506258
CCL11	CCL8	0.257578020837905	protein-protein	0.257578020837905
CXCL9	CCL11	0.356998801810687	protein-protein	0.356998801810687
CXCL10	CCL8	0.374876629027421	protein-protein	0.374876629027421
CXCL10	CCL11	0.222299499506258	protein-protein	0.222299499506258
CXCL10	CXCL9	0.643169473127199	protein-protein	0.643169473127199
CXCL11	CCL8	0.437468661390305	protein-protein	0.437468661390305
CXCL11	CCL20	0.165982330713318	protein-protein	0.165982330713318
CXCL11	CCL11	0.1572061322757	protein-protein	0.1572061322757
CXCL11	CXCL9	0.333397206669332	protein-protein	0.333397206669332
CXCL11	CXCL10	0.426339775229681	protein-protein	0.426339775229681
CCL2	CCL8	0.33207507508113	protein-protein	0.33207507508113
CCL2	CCL11	0.34754484436914	protein-protein	0.34754484436914
CCL2	CXCL9	0.261706609050212	protein-protein	0.261706609050212
CXCL9	CCL20	0.125826911299024	protein-protein	0.125826911299024
CXCL1	CCL20	0.142961886933023	protein-protein	0.142961886933023
CXCL10	CCL20	0.134436067526054	protein-protein	0.134436067526054
CXCL11	CCL20	0.165982330713318	protein-protein	0.165982330713318
CXCL11	CXCL1	0.469606693517047	protein-protein	0.469606693517047
CXCL9	CCL20	0.125826911299024	protein-protein	0.125826911299024
CXCL1	CCL20	0.142961886933023	protein-protein	0.142961886933023
CXCL10	CCL20	0.134436067526054	protein-protein	0.134436067526054
CXCL11	CCL20	0.165982330713318	protein-protein	0.165982330713318
CXCL11	CXCL1	0.469606693517047	protein-protein	0.469606693517047
CCL11	CCL8	0.257578020837905	protein-protein	0.257578020837905
CXCL9	CCL11	0.356998801810687	protein-protein	0.356998801810687
CXCL10	CCL8	0.374876629027421	protein-protein	0.374876629027421
CXCL10	CCL11	0.222299499506258	protein-protein	0.222299499506258
CXCL10	CXCL9	0.643169473127199	protein-protein	0.643169473127199
CXCL11	CCL8	0.437468661390305	protein-protein	0.437468661390305
CXCL11	CCL20	0.165982330713318	protein-protein	0.165982330713318
CXCL11	CCL11	0.1572061322757	protein-protein	0.1572061322757
CXCL11	CXCL9	0.333397206669332	protein-protein	0.333397206669332
CXCL11	CXCL10	0.426339775229681	protein-protein	0.426339775229681
CCL2	CCL8	0.33207507508113	protein-protein	0.33207507508113
CCL2	CCL11	0.34754484436914	protein-protein	0.34754484436914
CCL2	CXCL9	0.261706609050212	protein-protein	0.261706609050212
CCL7	CCL8	0.27427410201561	protein-protein	0.27427410201561
CXCL10	CCL8	0.374876629027421	protein-protein	0.374876629027421
CXCL10	CXCL9	0.643169473127199	protein-protein	0.643169473127199
CXCL11	CCL8	0.437468661390305	protein-protein	0.437468661390305
CXCL11	CXCL9	0.333397206669332	protein-protein	0.333397206669332
CXCL11	CXCL10	0.426339775229681	protein-protein	0.426339775229681
CCL2	CCL8	0.33207507508113	protein-protein	0.33207507508113
CCL2	CCL11	0.34754484436914	protein-protein	0.34754484436914
CCL2	CCL7	0.434324901018858	protein-protein	0.434324901018858
CCL2	CXCL9	0.261706609050212	protein-protein	0.261706609050212
IRF9	MAX	0.639159098363723	protein-protein	0.639159098363723
CCL20	CCL8	0.244539647061565	protein-protein	0.244539647061565
TGFB1	PGF	0.174957557277887	protein-protein	0.174957557277887
CCL4	CCL8	0.338880482483772	protein-protein	0.338880482483772
CCL4	CCL20	0.206269280015905	protein-protein	0.206269280015905
CCL11	CCL8	0.257578020837905	protein-protein	0.257578020837905
CCL11	CCL20	0.221341496396489	protein-protein	0.221341496396489
CCL11	CCL4	0.244009363443204	protein-protein	0.244009363443204
CCL7	CCL8	0.27427410201561	protein-protein	0.27427410201561
CCL7	CCL20	0.322552398890469	protein-protein	0.322552398890469
CCL7	CCL4	0.266716911720514	protein-protein	0.266716911720514
CXCL9	CCL8	0.189943588259656	protein-protein	0.189943588259656
CXCL9	CCL20	0.125826911299024	protein-protein	0.125826911299024
CXCL9	CCL4	0.158936168636304	protein-protein	0.158936168636304
CXCL9	CCL11	0.356998801810687	protein-protein	0.356998801810687
CXCL1	CCL8	0.341347663557049	protein-protein	0.341347663557049
CXCL1	CCL20	0.142961886933023	protein-protein	0.142961886933023
CXCL1	CCL4	0.201079843081139	protein-protein	0.201079843081139
CXCL1	CCL7	0.208067835401176	protein-protein	0.208067835401176
CXCL10	CCL8	0.374876629027421	protein-protein	0.374876629027421
CXCL10	CCL20	0.134436067526054	protein-protein	0.134436067526054
CXCL10	CCL4	0.238013909283952	protein-protein	0.238013909283952
CXCL10	CCL11	0.222299499506258	protein-protein	0.222299499506258
CXCL10	CCL7	0.289127490405887	protein-protein	0.289127490405887
CXCL10	CXCL9	0.643169473127199	protein-protein	0.643169473127199
CXCL11	CCL8	0.437468661390305	protein-protein	0.437468661390305
CXCL11	CCL20	0.165982330713318	protein-protein	0.165982330713318
CXCL11	CCL4	0.268661852058737	protein-protein	0.268661852058737
CXCL11	CCL11	0.1572061322757	protein-protein	0.1572061322757
CXCL11	CCL7	0.332264438396617	protein-protein	0.332264438396617
CXCL11	CXCL9	0.333397206669332	protein-protein	0.333397206669332
CXCL11	CXCL1	0.469606693517047	protein-protein	0.469606693517047
CXCL11	CXCL10	0.426339775229681	protein-protein	0.426339775229681
CCL2	CCL8	0.33207507508113	protein-protein	0.33207507508113
CCL2	CCL20	0.188507618326283	protein-protein	0.188507618326283
CCL2	CCL4	0.420592837465763	protein-protein	0.420592837465763
CCL2	CCL11	0.34754484436914	protein-protein	0.34754484436914
CCL2	CCL7	0.434324901018858	protein-protein	0.434324901018858
CCL2	CXCL9	0.261706609050212	protein-protein	0.261706609050212
CCL2	CXCL1	0.128805051890734	protein-protein	0.128805051890734
CCL2	CXCL10	0.489482854316308	protein-protein	0.489482854316308
CCL2	CXCL11	0.376257288833334	protein-protein	0.376257288833334
CCL20	CCL8	0.244539647061565	protein-protein	0.244539647061565
CCL4	CCL8	0.338880482483772	protein-protein	0.338880482483772
CCL4	CCL20	0.206269280015905	protein-protein	0.206269280015905
CCL11	CCL8	0.257578020837905	protein-protein	0.257578020837905
CCL11	CCL20	0.221341496396489	protein-protein	0.221341496396489
CCL11	CCL4	0.244009363443204	protein-protein	0.244009363443204
CCL7	CCL8	0.27427410201561	protein-protein	0.27427410201561
CCL7	CCL20	0.322552398890469	protein-protein	0.322552398890469
CCL7	CCL4	0.266716911720514	protein-protein	0.266716911720514
CXCL9	CCL8	0.189943588259656	protein-protein	0.189943588259656
CXCL9	CCL20	0.125826911299024	protein-protein	0.125826911299024
CXCL9	CCL4	0.158936168636304	protein-protein	0.158936168636304
CXCL9	CCL11	0.356998801810687	protein-protein	0.356998801810687
CXCL1	CCL8	0.341347663557049	protein-protein	0.341347663557049
CXCL1	CCL20	0.142961886933023	protein-protein	0.142961886933023
CXCL1	CCL4	0.201079843081139	protein-protein	0.201079843081139
CXCL1	CCL7	0.208067835401176	protein-protein	0.208067835401176
CXCL10	CCL8	0.374876629027421	protein-protein	0.374876629027421
CXCL10	CCL20	0.134436067526054	protein-protein	0.134436067526054
CXCL10	CCL4	0.238013909283952	protein-protein	0.238013909283952
CXCL10	CCL11	0.222299499506258	protein-protein	0.222299499506258
CXCL10	CCL7	0.289127490405887	protein-protein	0.289127490405887
CXCL10	CXCL9	0.643169473127199	protein-protein	0.643169473127199
CXCL11	CCL8	0.437468661390305	protein-protein	0.437468661390305
CXCL11	CCL20	0.165982330713318	protein-protein	0.165982330713318
CXCL11	CCL4	0.268661852058737	protein-protein	0.268661852058737
CXCL11	CCL11	0.1572061322757	protein-protein	0.1572061322757
CXCL11	CCL7	0.332264438396617	protein-protein	0.332264438396617
CXCL11	CXCL9	0.333397206669332	protein-protein	0.333397206669332
CXCL11	CXCL1	0.469606693517047	protein-protein	0.469606693517047
CXCL11	CXCL10	0.426339775229681	protein-protein	0.426339775229681
CCL2	CCL8	0.33207507508113	protein-protein	0.33207507508113
CCL2	CCL20	0.188507618326283	protein-protein	0.188507618326283
CCL2	CCL4	0.420592837465763	protein-protein	0.420592837465763
CCL2	CCL11	0.34754484436914	protein-protein	0.34754484436914
CCL2	CCL7	0.434324901018858	protein-protein	0.434324901018858
CCL2	CXCL9	0.261706609050212	protein-protein	0.261706609050212
CCL2	CXCL1	0.128805051890734	protein-protein	0.128805051890734
CCL2	CXCL10	0.489482854316308	protein-protein	0.489482854316308
CCL2	CXCL11	0.376257288833334	protein-protein	0.376257288833334
MMP12	HGF	0.293724631496462	protein-protein	0.293724631496462
CCL4	CD83	0.286000770335652	protein-protein	0.286000770335652
IL6	CD83	0.265188471776508	protein-protein	0.265188471776508
IL6	CCL4	0.333092044164248	protein-protein	0.333092044164248
CXCL1	CCL4	0.201079843081139	protein-protein	0.201079843081139
CXCL1	IL6	0.221993672970136	protein-protein	0.221993672970136
MMP12	ANGPT2	0.140881162268162	protein-protein	0.140881162268162
CCL4	CD83	0.286000770335652	protein-protein	0.286000770335652
IL6	PLAU	0.172439660603656	protein-protein	0.172439660603656
ANGPT2	HGF	0.311765144856824	protein-protein	0.311765144856824
MMP12	HGF	0.293724631496462	protein-protein	0.293724631496462
MMP12	ANGPT2	0.140881162268162	protein-protein	0.140881162268162
CCL4	CD83	0.286000770335652	protein-protein	0.286000770335652
IL6	CD83	0.265188471776508	protein-protein	0.265188471776508
IL6	CCL4	0.333092044164248	protein-protein	0.333092044164248
TEK	TNFSF10	0.185254538968337	protein-protein	0.185254538968337
TNFSF10	ARG1	0.170072572208018	protein-protein	0.170072572208018
TEK	F2R	0.85000085294576	protein-protein	0.85000085294576
TEK	ANGPT2	0.16627941371747	protein-protein	0.16627941371747
TEK	SOD2	0.908865193909963	protein-protein	0.908865193909963
CD83	SOD2	0.133659956835388	protein-protein	0.133659956835388
CCL4	SOD2	0.161015420036275	protein-protein	0.161015420036275
CCL4	CD83	0.286000770335652	protein-protein	0.286000770335652
IL6	SOD2	0.129734868786293	protein-protein	0.129734868786293
IL6	CD83	0.265188471776508	protein-protein	0.265188471776508
IL6	CCL4	0.333092044164248	protein-protein	0.333092044164248
CCL4	CD83	0.286000770335652	protein-protein	0.286000770335652
CCL4	MMP12	0.154949163930911	protein-protein	0.154949163930911
CCL4	TNFSF10	0.257040316689076	protein-protein	0.257040316689076
JUN	ANGPT2	0.222871786873321	protein-protein	0.222871786873321
HGF	SOD2	0.144929018588614	protein-protein	0.144929018588614
ANGPT2	HGF	0.311765144856824	protein-protein	0.311765144856824
MMP12	SOD2	0.710609932535116	protein-protein	0.710609932535116
MMP12	HGF	0.293724631496462	protein-protein	0.293724631496462
MMP12	ANGPT2	0.140881162268162	protein-protein	0.140881162268162
IL6	CCL4	0.333092044164248	protein-protein	0.333092044164248
IL6	FGF2	0.152417974795181	protein-protein	0.152417974795181
CXCL1	PLAU	0.129293937993316	protein-protein	0.129293937993316
MMP12	PLAU	0.164598416909106	protein-protein	0.164598416909106
TEK	F2R	0.85000085294576	protein-protein	0.85000085294576
TEK	IL18R1	0.131656411088834	protein-protein	0.131656411088834
DECR1	SOD2	0.671426672903345	protein-protein	0.671426672903345
CXCL1	CCL4	0.201079843081139	protein-protein	0.201079843081139
CD83	TNFSF14	0.147536646744729	protein-protein	0.147536646744729
CD83	IL18R1	0.279241686759908	protein-protein	0.279241686759908
TNFSF10	HGF	0.441901255019962	protein-protein	0.441901255019962
IL6	TNFSF10	0.311271055416496	protein-protein	0.311271055416496
CD83	PLAU	0.338402774371123	protein-protein	0.338402774371123
CCL4	PLAU	0.277499704934123	protein-protein	0.277499704934123
CCL4	CD83	0.286000770335652	protein-protein	0.286000770335652
IL6	PLAU	0.172439660603656	protein-protein	0.172439660603656
IL6	CD83	0.265188471776508	protein-protein	0.265188471776508
IL6	CCL4	0.333092044164248	protein-protein	0.333092044164248
CXCL1	PLAU	0.129293937993316	protein-protein	0.129293937993316
CXCL1	IL6	0.221993672970136	protein-protein	0.221993672970136
JUN	CD83	0.178639793207385	protein-protein	0.178639793207385
JUN	CXCL1	-0.12015738844734	protein-protein	0.12015738844734
CD83	HGF	0.301213977841424	protein-protein	0.301213977841424
CXCL1	IL6	0.221993672970136	protein-protein	0.221993672970136
PLAU	HGF	0.370556982454321	protein-protein	0.370556982454321
FGF2	HGF	0.179572548346423	protein-protein	0.179572548346423
MMP12	PLAU	0.164598416909106	protein-protein	0.164598416909106
IL6	PLAU	0.172439660603656	protein-protein	0.172439660603656
IL6	CCL4	0.333092044164248	protein-protein	0.333092044164248
CXCL1	PLAU	0.129293937993316	protein-protein	0.129293937993316
CXCL1	MMP12	0.164130244447763	protein-protein	0.164130244447763
CASP8	TNFSF14	0.605236728394389	protein-protein	0.605236728394389
TNFSF10	ARG1	0.170072572208018	protein-protein	0.170072572208018
CCL4	PLAU	0.277499704934123	protein-protein	0.277499704934123
CXCL1	SOD2	0.262662712881262	protein-protein	0.262662712881262
CXCL1	PLAU	0.129293937993316	protein-protein	0.129293937993316
CXCL1	CCL4	0.201079843081139	protein-protein	0.201079843081139
DECR1	SOD2	0.671426672903345	protein-protein	0.671426672903345
DECR1	F2R	0.675949684544491	protein-protein	0.675949684544491
CXCL1	IL6	0.221993672970136	protein-protein	0.221993672970136
TEK	SOD2	0.908865193909963	protein-protein	0.908865193909963
TEK	ANGPT2	0.16627941371747	protein-protein	0.16627941371747
JUN	SOD2	-0.167260499378002	protein-protein	0.167260499378002
JUN	TEK	-0.108285707236775	protein-protein	0.108285707236775
TNFSF10	IL18R1	0.373288810864253	protein-protein	0.373288810864253
TEK	IL18R1	0.131656411088834	protein-protein	0.131656411088834
TEK	TNFSF10	0.185254538968337	protein-protein	0.185254538968337
FGF2	SOD2	0.215714990020632	protein-protein	0.215714990020632
FGF2	HGF	0.179572548346423	protein-protein	0.179572548346423
CASP8	VEGFD	0.243075028444976	protein-protein	0.243075028444976
TEK	HGF	0.18677332883108	protein-protein	0.18677332883108
JUN	F2R	-0.180383391000992	protein-protein	0.180383391000992
PLAU	HGF	0.370556982454321	protein-protein	0.370556982454321
TEK	ANGPT2	0.16627941371747	protein-protein	0.16627941371747
TNFSF10	CASP8	0.190474007398883	protein-protein	0.190474007398883
TEK	ANGPT2	0.16627941371747	protein-protein	0.16627941371747
JUN	CXCL1	-0.12015738844734	protein-protein	0.12015738844734
TNFSF10	CASP8	0.190474007398883	protein-protein	0.190474007398883
TEK	ANGPT2	0.16627941371747	protein-protein	0.16627941371747
TNFSF10	CASP8	0.190474007398883	protein-protein	0.190474007398883
TEK	ANGPT2	0.16627941371747	protein-protein	0.16627941371747
TNFSF10	CASP8	0.190474007398883	protein-protein	0.190474007398883
TEK	ANGPT2	0.16627941371747	protein-protein	0.16627941371747
PLAU	HGF	0.370556982454321	protein-protein	0.370556982454321
TEK	ANGPT2	0.16627941371747	protein-protein	0.16627941371747
PLAU	HGF	0.370556982454321	protein-protein	0.370556982454321
TNFSF10	CASP8	0.190474007398883	protein-protein	0.190474007398883
TEK	ANGPT2	0.16627941371747	protein-protein	0.16627941371747
TNFSF10	CASP8	0.190474007398883	protein-protein	0.190474007398883
TEK	ANGPT2	0.16627941371747	protein-protein	0.16627941371747
TNFSF10	CASP8	0.190474007398883	protein-protein	0.190474007398883
TEK	ANGPT2	0.16627941371747	protein-protein	0.16627941371747
PLAU	HGF	0.370556982454321	protein-protein	0.370556982454321
PLAU	HGF	0.370556982454321	protein-protein	0.370556982454321
TNFSF10	TNFSF14	0.168894156610809	protein-protein	0.168894156610809
CXCL1	CCL4	0.201079843081139	protein-protein	0.201079843081139
EIF4EBP1	CD6	0.13988211533163	protein-protein	0.13988211533163
TYMP	CAPG	0.106349766512875	protein-protein	0.106349766512875
CD40	IRF9	0.473469427133906	protein-protein	0.473469427133906
CD1C	CD5	0.200918143794107	protein-protein	0.200918143794107
IL2RB	FCGR2B	-0.152503666420952	protein-protein	0.152503666420952
IL2RB	FCGR2B	-0.152503666420952	protein-protein	0.152503666420952
